,subj,obj,relation,explanation,mask_type,subj_new,obj_new,explanation_new,filled_sequence
1028,closed,window,action,i closed the window because it was raining outside .,obj-rel,closed,curtains,i closed the curtains because it was raining outside.,"i closed the curtains because it was raining outside., so they have a action relation."
1029,closed,window,action,i closed the window because it was raining outside .,obj-rel,closed,doors,i closed the doors because it was raining outside.,"i closed the doors because it was raining outside., so they have a action relation."
1030,closed,window,action,i closed the window because it was raining outside .,obj-rel,closed,blinds,i closed the blinds because it was raining outside.,"i closed the blinds because it was raining outside., so they have a action relation."
1031,clowns,silly,hasproperty,clowns are very silly characters .,subj,they,silly,they are very silly characters.,they are very silly characters.
1032,clowns,silly,hasproperty,clowns are very silly characters .,subj,these,silly,these are very silly characters.,these are very silly characters.
1033,clowns,silly,hasproperty,clowns are very silly characters .,subj,we,silly,we are very silly characters.,we are very silly characters.
1034,clowns,silly,hasproperty,clowns are very silly characters .,subj,both,silly,both are very silly characters.,both are very silly characters.
1035,clowns,silly,hasproperty,clowns are very silly characters .,subj,there,silly,there are very silly characters.,there are very silly characters.
1036,clowns,silly,hasproperty,clowns are very silly characters .,obj,clowns,popular,clowns are very popular characters.,clowns are very popular characters.
1037,clowns,silly,hasproperty,clowns are very silly characters .,obj,clowns,complex,clowns are very complex characters.,clowns are very complex characters.
1038,clowns,silly,hasproperty,clowns are very silly characters .,obj,clowns,important,clowns are very important characters.,clowns are very important characters.
1039,clowns,silly,hasproperty,clowns are very silly characters .,obj,clowns,colorful,clowns are very colorful characters.,clowns are very colorful characters.
1040,clowns,silly,hasproperty,clowns are very silly characters .,obj,clowns,comic,clowns are very comic characters.,clowns are very comic characters.
1041,clowns,silly,hasproperty,clowns are very silly characters .,subj-rel,these,silly,these are very silly characters.,"these are very silly characters., so they have a hasproperty relation."
1042,clowns,silly,hasproperty,clowns are very silly characters .,subj-rel,both,silly,both are very silly characters.,"both are very silly characters., so they have a hasproperty relation."
