,subj,obj,relation,explanation,mask_type,subj_new,obj_new,explanation_new,filled_sequence
2512,jungle,exotic,hasproperty,the jungle sounds very exotic .,obj-rel,jungle,good,the jungle sounds very good,"the jungle sounds very good, so they have a has - property relation."
2513,jungle,exotic,hasproperty,the jungle sounds very exotic .,obj-rel,jungle,big,the jungle sounds very big,"the jungle sounds very big, so they have a has - property relation."
2514,jungle,exotic,hasproperty,the jungle sounds very exotic .,obj-rel,jungle,dangerous,the jungle sounds very dangerous,"the jungle sounds very dangerous, so they have a has - property relation."
2515,jungle,exotic,hasproperty,the jungle sounds very exotic .,obj-rel,jungle,exotic,the jungle sounds very exotic,"the jungle sounds very exotic, so they have a has - property relation."
2516,jungle,exotic,hasproperty,the jungle sounds very exotic .,obj-rel,jungle,close,the jungle sounds very close,"the jungle sounds very close, so they have a has - property relation."
2517,jungle,exotic,hasproperty,the jungle sounds very exotic .,obj-rel,jungle,familiar,the jungle sounds very familiar,"the jungle sounds very familiar, so they have a has - property relation."
2518,jungle,exotic,hasproperty,the jungle sounds very exotic .,obj-rel,jungle,nice,the jungle sounds very nice,"the jungle sounds very nice, so they have a has - property relation."
2519,jungle,exotic,hasproperty,the jungle sounds very exotic .,obj-rel,jungle,friendly,the jungle sounds very friendly,"the jungle sounds very friendly, so they have a has - property relation."
2520,jungle,exotic,hasproperty,the jungle sounds very exotic .,obj-rel,jungle,peaceful,the jungle sounds very peaceful,"the jungle sounds very peaceful, so they have a has - property relation."
2521,jungle,exotic,hasproperty,the jungle sounds very exotic .,obj-rel,jungle,remote,the jungle sounds very remote,"the jungle sounds very remote, so they have a has - property relation."
2522,junior,schwarzenegger,thematic,"arnold schwarzenegger starred in a movie called "" junior """,obj,junior,later,"arnold later starred in a movie called "" junior ""","arnold later starred in a movie called "" junior """
2523,junior,schwarzenegger,thematic,"arnold schwarzenegger starred in a movie called "" junior """,obj,junior,previously,"arnold previously starred in a movie called "" junior ""","arnold previously starred in a movie called "" junior """
2524,junior,schwarzenegger,thematic,"arnold schwarzenegger starred in a movie called "" junior """,obj,junior,briefly,"arnold briefly starred in a movie called "" junior ""","arnold briefly starred in a movie called "" junior """
2525,junior,schwarzenegger,thematic,"arnold schwarzenegger starred in a movie called "" junior """,obj,junior,miller,"arnold miller starred in a movie called "" junior ""","arnold miller starred in a movie called "" junior """
2526,junior,schwarzenegger,thematic,"arnold schwarzenegger starred in a movie called "" junior """,obj,junior,subsequently,"arnold subsequently starred in a movie called "" junior ""","arnold subsequently starred in a movie called "" junior """
2527,junior,schwarzenegger,thematic,"arnold schwarzenegger starred in a movie called "" junior """,obj-rel,junior,previously,"arnold previously starred in a movie called "" junior ""","arnold previously starred in a movie called "" junior "", so they have a has - context relation."
2528,junior,schwarzenegger,thematic,"arnold schwarzenegger starred in a movie called "" junior """,obj-rel,junior,originally,"arnold originally starred in a movie called "" junior ""","arnold originally starred in a movie called "" junior "", so they have a has - context relation."
2529,junior,schwarzenegger,thematic,"arnold schwarzenegger starred in a movie called "" junior """,obj-rel,junior,recently,"arnold recently starred in a movie called "" junior ""","arnold recently starred in a movie called "" junior "", so they have a has - context relation."
2530,junior,schwarzenegger,thematic,"arnold schwarzenegger starred in a movie called "" junior """,obj-rel,junior,earlier,"arnold earlier starred in a movie called "" junior ""","arnold earlier starred in a movie called "" junior "", so they have a has - context relation."
2531,laughter,playground,location,much laughter can be heard on a playground .,obj,laughter,stage,much laughter can be heard on a stage.,much laughter can be heard on a stage.
2532,laughter,playground,location,much laughter can be heard on a playground .,obj,laughter,train,much laughter can be heard on a train.,much laughter can be heard on a train.
2533,laughter,playground,location,much laughter can be heard on a playground .,obj,laughter,beach,much laughter can be heard on a beach.,much laughter can be heard on a beach.
2534,laughter,playground,location,much laughter can be heard on a playground .,obj,laughter,bridge,much laughter can be heard on a bridge.,much laughter can be heard on a bridge.
2535,laughter,playground,location,much laughter can be heard on a playground .,obj,laughter,radio,much laughter can be heard on a radio.,much laughter can be heard on a radio.
2536,laughter,playground,location,much laughter can be heard on a playground .,obj,laughter,ship,much laughter can be heard on a ship.,much laughter can be heard on a ship.
2537,laughter,playground,location,much laughter can be heard on a playground .,obj,laughter,tv,much laughter can be heard on a tv.,much laughter can be heard on a tv.
2538,laughter,playground,location,much laughter can be heard on a playground .,obj,laughter,television,much laughter can be heard on a television.,much laughter can be heard on a television.
2539,laughter,playground,location,much laughter can be heard on a playground .,obj,laughter,boat,much laughter can be heard on a boat.,much laughter can be heard on a boat.
2540,laughter,playground,location,much laughter can be heard on a playground .,obj,laughter,balcony,much laughter can be heard on a balcony.,much laughter can be heard on a balcony.
